 0.512880324851722 0.512880324851722 0.512880324851722       
 0.309899311047047 0.411389817949384 0.411389817949384       
 0.0679502137936652 0.239670015871525 0.296909949897478       
 0.341858824715018 0.290764420293271 0.308147168601863       
 0.0949568091891706 0.192860614741221 0.265509096719325       
 0.774887854699045 0.483874234720133 0.350405556382611       
 0.59207061259076 0.537972423655447 0.384929135840918       
 0.467438645660877 0.502705534658162 0.395242824568413       
 0.707460382487625 0.605082958572893 0.429933664337214       
 0.8347636773251 0.719923317948997 0.470416665636003       
 0.556476745288819 0.638200031618908 0.478240309240804       
 0.299530995078385 0.468865513348646 0.463347866393936       
 0.721042175777256 0.594953844562951 0.483170505577268       
 0.671856654342264 0.633405249452608 0.496648087631911       
 0.85473914956674 0.744072199509674 0.520520825094233       
 0.052469948772341 0.398271074141007 0.491267645324115       
 0.0505612511187792 0.224416162629893 0.465343739782624       
 0.900253226980567 0.56233469480523 0.489505377960288       
 0.587343162391335 0.574838928598283 0.494654735035606       
 0.242326500359923 0.408582714479103 0.482038323301822       
 0.103031200356781 0.255806957417942 0.463990365066344       
 0.383753810077906 0.319780383747924 0.460343248930506       
 0.314818762242794 0.317299572995359 0.454016097335388       
 0.311937496531755 0.314618534763557 0.448096155635236       
 0.562964861746877 0.438791698255217 0.452690903879702       
 0.0270065953955054 0.232899146825361 0.436318430476464       
 0.902161924634129 0.567530535729745 0.453571893223044       
 0.349458400160074 0.45849446794491 0.449853554185081       
 0.364407445304096 0.411450956624503 0.446907136637461       
 0.263433866202831 0.337442411413667 0.440791360956306       
 0.409775571431965 0.373608991422816 0.439790851616811       
 0.739806868135929 0.556707929779372 0.449166352133034       
 0.725612634792924 0.641160282286148 0.457543512213636       
 0.33728836523369 0.489224323759919 0.454006596125991       
 0.671363253612071 0.580293788685995 0.460216786339879       
 0.580351784359664 0.58032278652283 0.463553869618206       
 0.287812166847289 0.434067476685059 0.458804093867641       
 0.852721232920885 0.643394354802972 0.469170334369042       
 0.44665481057018 0.545024582686576 0.468593013245994       
 0.244539248757064 0.39478191572182 0.462991669133771       
 0.514694722834975 0.454738319278397 0.464252719224044       
 0.621295402757823 0.53801686101811 0.467991830736753       
 0.0738544990308583 0.305935680024484 0.458825846278477       
 0.150308024138212 0.228121852081348 0.451814077593471       
